sample_id,sample_category,analyte,spectrum_state,wavelength_nm,intensity_abs
2J,sample,Scytonemin,total,329.9,21600.0
2J,sample,Scytonemin,oxidized,330.9,6929.0
2J,sample,Scytonemin,reduced,330.9,34000.0
2J,sample,Scytonemin,total,330.9,21600.0
2J,sample,Scytonemin,oxidized,331.9,6961.0
2J,sample,Scytonemin,reduced,331.9,34020.0
2J,sample,Scytonemin,total,331.9,21630.0
2J,sample,Scytonemin,oxidized,332.9,7009.0
2J,sample,Scytonemin,reduced,332.9,34050.0
2J,sample,Scytonemin,total,332.9,21670.0
2J,sample,Scytonemin,oxidized,333.9,7068.0
2J,sample,Scytonemin,reduced,333.9,34120.0
2J,sample,Scytonemin,total,333.9,21720.0
2J,sample,Scytonemin,oxidized,334.9,7129.0
2J,sample,Scytonemin,reduced,334.9,34230.0
2J,sample,Scytonemin,total,334.9,21810.0
2J,sample,Scytonemin,oxidized,335.9,7190.0
2J,sample,Scytonemin,reduced,335.9,34330.0
2J,sample,Scytonemin,total,335.9,21890.0
2J,sample,Scytonemin,oxidized,336.9,7251.0
2J,sample,Scytonemin,reduced,336.9,34450.0
2J,sample,Scytonemin,total,336.9,21980.0
2J,sample,Scytonemin,oxidized,337.9,7329.0
2J,sample,Scytonemin,reduced,337.9,34600.0
2J,sample,Scytonemin,total,337.9,22100.0
2J,sample,Scytonemin,oxidized,338.9,7444.0
2J,sample,Scytonemin,reduced,338.9,34750.0
2J,sample,Scytonemin,total,338.9,22230.0
2J,sample,Scytonemin,oxidized,339.9,7479.0
2J,sample,Scytonemin,reduced,339.9,34940.0
2J,sample,Scytonemin,total,339.9,22350.0
2J,sample,Scytonemin,oxidized,340.9,7498.0
2J,sample,Scytonemin,reduced,340.9,35020.0
2J,sample,Scytonemin,total,340.9,22400.0
2J,sample,Scytonemin,oxidized,341.9,7594.0
2J,sample,Scytonemin,reduced,341.9,35100.0
2J,sample,Scytonemin,total,341.9,22490.0
2J,sample,Scytonemin,oxidized,342.9,7650.0
2J,sample,Scytonemin,reduced,342.9,35160.0
2J,sample,Scytonemin,total,342.9,22540.0
2J,sample,Scytonemin,oxidized,343.9,7708.0
2J,sample,Scytonemin,reduced,343.9,35260.0
2J,sample,Scytonemin,total,343.9,22620.0
2J,sample,Scytonemin,oxidized,344.9,7786.0
2J,sample,Scytonemin,reduced,344.9,35380.0
2J,sample,Scytonemin,total,344.9,22720.0
2J,sample,Scytonemin,oxidized,345.9,7876.0
2J,sample,Scytonemin,reduced,345.9,35480.0
2J,sample,Scytonemin,total,345.9,22810.0
2J,sample,Scytonemin,oxidized,346.9,7934.0
2J,sample,Scytonemin,reduced,346.9,35530.0
2J,sample,Scytonemin,total,346.9,22860.0
2J,sample,Scytonemin,oxidized,347.9,8013.0
2J,sample,Scytonemin,reduced,347.9,35590.0
2J,sample,Scytonemin,total,347.9,22930.0
2J,sample,Scytonemin,oxidized,348.9,8109.0
2J,sample,Scytonemin,reduced,348.9,35650.0
2J,sample,Scytonemin,total,348.9,23000.0
2J,sample,Scytonemin,oxidized,349.9,8182.0
2J,sample,Scytonemin,reduced,349.9,35690.0
2J,sample,Scytonemin,total,349.9,23060.0
2J,sample,Scytonemin,oxidized,350.9,8234.0
2J,sample,Scytonemin,reduced,350.9,35750.0
2J,sample,Scytonemin,total,350.9,23110.0
2J,sample,Scytonemin,oxidized,351.9,8293.0
2J,sample,Scytonemin,reduced,351.9,35810.0
2J,sample,Scytonemin,total,351.9,23170.0
2J,sample,Scytonemin,oxidized,352.9,8353.0
2J,sample,Scytonemin,reduced,352.9,35870.0
2J,sample,Scytonemin,total,352.9,23230.0
2J,sample,Scytonemin,oxidized,353.9,8414.0
2J,sample,Scytonemin,reduced,353.9,35940.0
2J,sample,Scytonemin,total,353.9,23290.0
2J,sample,Scytonemin,oxidized,354.9,8439.0
2J,sample,Scytonemin,reduced,354.9,36030.0
2J,sample,Scytonemin,total,354.9,23340.0
2J,sample,Scytonemin,oxidized,355.9,8523.0
2J,sample,Scytonemin,reduced,355.9,36150.0
2J,sample,Scytonemin,total,355.9,23450.0
2J,sample,Scytonemin,oxidized,356.9,8547.0
2J,sample,Scytonemin,reduced,356.9,36220.0
2J,sample,Scytonemin,total,356.9,23490.0
2J,sample,Scytonemin,oxidized,357.9,8576.0
2J,sample,Scytonemin,reduced,357.9,36320.0
2J,sample,Scytonemin,total,357.9,23560.0
2J,sample,Scytonemin,oxidized,358.9,8601.0
2J,sample,Scytonemin,reduced,358.9,36430.0
2J,sample,Scytonemin,total,358.9,23630.0
2J,sample,Scytonemin,oxidized,359.9,8673.0
2J,sample,Scytonemin,reduced,359.9,36550.0
2J,sample,Scytonemin,total,359.9,23720.0
2J,sample,Scytonemin,oxidized,360.9,8746.0
2J,sample,Scytonemin,reduced,360.9,36640.0
2J,sample,Scytonemin,total,360.9,23810.0
2J,sample,Scytonemin,oxidized,361.9,8798.0
2J,sample,Scytonemin,reduced,361.9,36720.0
2J,sample,Scytonemin,total,361.9,23870.0
2J,sample,Scytonemin,oxidized,362.9,8865.0
2J,sample,Scytonemin,reduced,362.9,36810.0
2J,sample,Scytonemin,total,362.9,23950.0
2J,sample,Scytonemin,oxidized,363.9,8924.0
2J,sample,Scytonemin,reduced,363.9,36880.0
2J,sample,Scytonemin,total,363.9,24010.0
2J,sample,Scytonemin,oxidized,364.9,8970.0
2J,sample,Scytonemin,reduced,364.9,36920.0
2J,sample,Scytonemin,total,364.9,24050.0
2J,sample,Scytonemin,oxidized,365.9,9039.0
2J,sample,Scytonemin,reduced,365.9,36980.0
2J,sample,Scytonemin,total,365.9,24120.0
2J,sample,Scytonemin,oxidized,366.9,9080.0
2J,sample,Scytonemin,reduced,366.9,37000.0
2J,sample,Scytonemin,total,366.9,24140.0
2J,sample,Scytonemin,oxidized,367.9,9134.0
2J,sample,Scytonemin,reduced,367.9,37020.0
2J,sample,Scytonemin,total,367.9,24180.0
2J,sample,Scytonemin,oxidized,368.9,9178.0
2J,sample,Scytonemin,reduced,368.9,37050.0
2J,sample,Scytonemin,total,368.9,24210.0
2J,sample,Scytonemin,oxidized,369.9,9188.0
2J,sample,Scytonemin,reduced,369.9,37020.0
2J,sample,Scytonemin,total,369.9,24200.0
2J,sample,Scytonemin,oxidized,370.9,9223.0
2J,sample,Scytonemin,reduced,370.9,37000.0
2J,sample,Scytonemin,total,370.9,24200.0
2J,sample,Scytonemin,oxidized,371.9,9238.0
2J,sample,Scytonemin,reduced,371.9,36980.0
2J,sample,Scytonemin,total,371.9,24200.0
2J,sample,Scytonemin,oxidized,372.9,9223.0
2J,sample,Scytonemin,reduced,372.9,36900.0
2J,sample,Scytonemin,total,372.9,24150.0
2J,sample,Scytonemin,oxidized,373.9,9216.0
2J,sample,Scytonemin,reduced,373.9,36850.0
2J,sample,Scytonemin,total,373.9,24110.0
2J,sample,Scytonemin,oxidized,374.9,9229.0
2J,sample,Scytonemin,reduced,374.9,36790.0
2J,sample,Scytonemin,total,374.9,24090.0
2J,sample,Scytonemin,oxidized,375.9,9238.0
2J,sample,Scytonemin,reduced,375.9,36690.0
2J,sample,Scytonemin,total,375.9,24040.0
2J,sample,Scytonemin,oxidized,376.9,9258.0
2J,sample,Scytonemin,reduced,376.9,36610.0
2J,sample,Scytonemin,total,376.9,24000.0
2J,sample,Scytonemin,oxidized,377.9,9292.0
2J,sample,Scytonemin,reduced,377.9,36480.0
2J,sample,Scytonemin,total,377.9,23950.0
2J,sample,Scytonemin,oxidized,378.9,9312.0
2J,sample,Scytonemin,reduced,378.9,36330.0
2J,sample,Scytonemin,total,378.9,23870.0
2J,sample,Scytonemin,oxidized,379.9,9344.0
2J,sample,Scytonemin,reduced,379.9,36170.0
2J,sample,Scytonemin,total,379.9,23800.0
2J,sample,Scytonemin,oxidized,380.9,9359.0
2J,sample,Scytonemin,reduced,380.9,35970.0
2J,sample,Scytonemin,total,380.9,23700.0
2J,sample,Scytonemin,oxidized,381.9,9413.0
2J,sample,Scytonemin,reduced,381.9,35810.0
2J,sample,Scytonemin,total,381.9,23630.0
2J,sample,Scytonemin,oxidized,382.9,9444.0
2J,sample,Scytonemin,reduced,382.9,35620.0
2J,sample,Scytonemin,total,382.9,23540.0
2J,sample,Scytonemin,oxidized,383.9,9474.0
2J,sample,Scytonemin,reduced,383.9,35420.0
2J,sample,Scytonemin,total,383.9,23450.0
2J,sample,Scytonemin,oxidized,384.9,9488.0
2J,sample,Scytonemin,reduced,384.9,35210.0
2J,sample,Scytonemin,total,384.9,23340.0
2J,sample,Scytonemin,oxidized,385.9,9497.0
2J,sample,Scytonemin,reduced,385.9,34990.0
2J,sample,Scytonemin,total,385.9,23220.0
2J,sample,Scytonemin,oxidized,386.9,9496.0
2J,sample,Scytonemin,reduced,386.9,34770.0
2J,sample,Scytonemin,total,386.9,23110.0
2J,sample,Scytonemin,oxidized,387.9,9466.0
2J,sample,Scytonemin,reduced,387.9,34530.0
2J,sample,Scytonemin,total,387.9,22960.0
2J,sample,Scytonemin,oxidized,388.9,9475.0
2J,sample,Scytonemin,reduced,388.9,34320.0
2J,sample,Scytonemin,total,388.9,22850.0
2J,sample,Scytonemin,oxidized,389.9,9432.0
2J,sample,Scytonemin,reduced,389.9,34060.0
2J,sample,Scytonemin,total,389.9,22690.0
2J,sample,Scytonemin,oxidized,390.9,9396.0
2J,sample,Scytonemin,reduced,390.9,33800.0
2J,sample,Scytonemin,total,390.9,22530.0
2J,sample,Scytonemin,oxidized,391.9,9386.0
2J,sample,Scytonemin,reduced,391.9,33550.0
2J,sample,Scytonemin,total,391.9,22390.0
2J,sample,Scytonemin,oxidized,392.9,9403.0
2J,sample,Scytonemin,reduced,392.9,33320.0
2J,sample,Scytonemin,total,392.9,22280.0
2J,sample,Scytonemin,oxidized,393.9,9401.0
2J,sample,Scytonemin,reduced,393.9,33090.0
2J,sample,Scytonemin,total,393.9,22150.0
2J,sample,Scytonemin,oxidized,394.9,9407.0
2J,sample,Scytonemin,reduced,394.9,32840.0
2J,sample,Scytonemin,total,394.9,22020.0
2J,sample,Scytonemin,oxidized,395.9,9413.0
2J,sample,Scytonemin,reduced,395.9,32600.0
2J,sample,Scytonemin,total,395.9,21890.0
2J,sample,Scytonemin,oxidized,396.9,9434.0
2J,sample,Scytonemin,reduced,396.9,32330.0
2J,sample,Scytonemin,total,396.9,21750.0
2J,sample,Scytonemin,oxidized,397.9,9444.0
2J,sample,Scytonemin,reduced,397.9,32090.0
2J,sample,Scytonemin,total,397.9,21630.0
2J,sample,Scytonemin,oxidized,398.9,9446.0
2J,sample,Scytonemin,reduced,398.9,31850.0
2J,sample,Scytonemin,total,398.9,21500.0
2J,sample,Scytonemin,oxidized,399.9,9438.0
2J,sample,Scytonemin,reduced,399.9,31600.0
2J,sample,Scytonemin,total,399.9,21360.0
2J,sample,Scytonemin,oxidized,400.9,9444.0
2J,sample,Scytonemin,reduced,400.9,31360.0
2J,sample,Scytonemin,total,400.9,21230.0
2J,sample,Scytonemin,oxidized,401.9,9454.0
2J,sample,Scytonemin,reduced,401.9,31110.0
2J,sample,Scytonemin,total,401.9,21110.0
2J,sample,Scytonemin,oxidized,402.9,9416.0
2J,sample,Scytonemin,reduced,402.9,30840.0
2J,sample,Scytonemin,total,402.9,20940.0
2J,sample,Scytonemin,oxidized,403.9,9365.0
2J,sample,Scytonemin,reduced,403.9,30570.0
2J,sample,Scytonemin,total,403.9,20770.0
2J,sample,Scytonemin,oxidized,404.9,9292.0
2J,sample,Scytonemin,reduced,404.9,30290.0
2J,sample,Scytonemin,total,404.9,20590.0
2J,sample,Scytonemin,oxidized,405.9,9238.0
2J,sample,Scytonemin,reduced,405.9,30040.0
2J,sample,Scytonemin,total,405.9,20430.0
2J,sample,Scytonemin,oxidized,406.9,9218.0
2J,sample,Scytonemin,reduced,406.9,29830.0
2J,sample,Scytonemin,total,406.9,20310.0
2J,sample,Scytonemin,oxidized,407.9,9151.0
2J,sample,Scytonemin,reduced,407.9,29550.0
2J,sample,Scytonemin,total,407.9,20130.0
2J,sample,Scytonemin,oxidized,408.9,9099.0
2J,sample,Scytonemin,reduced,408.9,29290.0
2J,sample,Scytonemin,total,408.9,19960.0
2J,sample,Scytonemin,oxidized,409.9,9065.0
2J,sample,Scytonemin,reduced,409.9,29060.0
2J,sample,Scytonemin,total,409.9,19820.0
2J,sample,Scytonemin,oxidized,410.9,9043.0
2J,sample,Scytonemin,reduced,410.9,28830.0
2J,sample,Scytonemin,total,410.9,19690.0
2J,sample,Scytonemin,oxidized,411.9,9023.0
2J,sample,Scytonemin,reduced,411.9,28570.0
2J,sample,Scytonemin,total,411.9,19540.0
2J,sample,Scytonemin,oxidized,412.9,9051.0
2J,sample,Scytonemin,reduced,412.9,28370.0
2J,sample,Scytonemin,total,412.9,19440.0
2J,sample,Scytonemin,oxidized,413.9,9062.0
2J,sample,Scytonemin,reduced,413.9,28160.0
2J,sample,Scytonemin,total,413.9,19340.0
2J,sample,Scytonemin,oxidized,414.9,9061.0
2J,sample,Scytonemin,reduced,414.9,27870.0
2J,sample,Scytonemin,total,414.9,19180.0
2J,sample,Scytonemin,oxidized,415.9,9137.0
2J,sample,Scytonemin,reduced,415.9,27680.0
2J,sample,Scytonemin,total,415.9,19110.0
2J,sample,Scytonemin,oxidized,416.9,9213.0
2J,sample,Scytonemin,reduced,416.9,27470.0
2J,sample,Scytonemin,total,416.9,19030.0
2J,sample,Scytonemin,oxidized,417.9,9238.0
2J,sample,Scytonemin,reduced,417.9,27190.0
2J,sample,Scytonemin,total,417.9,18890.0
2J,sample,Scytonemin,oxidized,418.9,9255.0
2J,sample,Scytonemin,reduced,418.9,26940.0
2J,sample,Scytonemin,total,418.9,18770.0
2J,sample,Scytonemin,oxidized,419.9,9298.0
2J,sample,Scytonemin,reduced,419.9,26670.0
2J,sample,Scytonemin,total,419.9,18640.0
2J,sample,Scytonemin,oxidized,420.9,9331.0
2J,sample,Scytonemin,reduced,420.9,26430.0
2J,sample,Scytonemin,total,420.9,18530.0
2J,sample,Scytonemin,oxidized,421.9,9352.0
2J,sample,Scytonemin,reduced,421.9,26190.0
2J,sample,Scytonemin,total,421.9,18410.0
2J,sample,Scytonemin,oxidized,422.9,9347.0
2J,sample,Scytonemin,reduced,422.9,25930.0
2J,sample,Scytonemin,total,422.9,18270.0
2J,sample,Scytonemin,oxidized,423.9,9325.0
2J,sample,Scytonemin,reduced,423.9,25680.0
2J,sample,Scytonemin,total,423.9,18120.0
2J,sample,Scytonemin,oxidized,424.9,9269.0
2J,sample,Scytonemin,reduced,424.9,25420.0
2J,sample,Scytonemin,total,424.9,17950.0
2J,sample,Scytonemin,oxidized,425.9,9216.0
2J,sample,Scytonemin,reduced,425.9,25150.0
2J,sample,Scytonemin,total,425.9,17780.0
2J,sample,Scytonemin,oxidized,426.9,9136.0
2J,sample,Scytonemin,reduced,426.9,24850.0
2J,sample,Scytonemin,total,426.9,17590.0
2J,sample,Scytonemin,oxidized,427.9,9084.0
2J,sample,Scytonemin,reduced,427.9,24600.0
2J,sample,Scytonemin,total,427.9,17430.0
2J,sample,Scytonemin,oxidized,428.9,9001.0
2J,sample,Scytonemin,reduced,428.9,24320.0
2J,sample,Scytonemin,total,428.9,17240.0
2J,sample,Scytonemin,oxidized,429.9,8949.0
2J,sample,Scytonemin,reduced,429.9,24070.0
2J,sample,Scytonemin,total,429.9,17080.0
2J,sample,Scytonemin,oxidized,430.9,8826.0
2J,sample,Scytonemin,reduced,430.9,23780.0
2J,sample,Scytonemin,total,430.9,16870.0
2J,sample,Scytonemin,oxidized,431.9,8757.0
2J,sample,Scytonemin,reduced,431.9,23520.0
2J,sample,Scytonemin,total,431.9,16700.0
2J,sample,Scytonemin,oxidized,432.9,8733.0
2J,sample,Scytonemin,reduced,432.9,23290.0
2J,sample,Scytonemin,total,432.9,16570.0
2J,sample,Scytonemin,oxidized,433.9,8661.0
2J,sample,Scytonemin,reduced,433.9,23020.0
2J,sample,Scytonemin,total,433.9,16390.0
2J,sample,Scytonemin,oxidized,434.9,8587.0
2J,sample,Scytonemin,reduced,434.9,22740.0
2J,sample,Scytonemin,total,434.9,16200.0
2J,sample,Scytonemin,oxidized,435.9,8581.0
2J,sample,Scytonemin,reduced,435.9,22520.0
2J,sample,Scytonemin,total,435.9,16080.0
2J,sample,Scytonemin,oxidized,436.9,8599.0
2J,sample,Scytonemin,reduced,436.9,22310.0
2J,sample,Scytonemin,total,436.9,15980.0
2J,sample,Scytonemin,oxidized,437.9,8614.0
2J,sample,Scytonemin,reduced,437.9,22050.0
2J,sample,Scytonemin,total,437.9,15850.0
2J,sample,Scytonemin,oxidized,438.9,8634.0
2J,sample,Scytonemin,reduced,438.9,21810.0
2J,sample,Scytonemin,total,438.9,15720.0
2J,sample,Scytonemin,oxidized,439.9,8669.0
2J,sample,Scytonemin,reduced,439.9,21600.0
2J,sample,Scytonemin,total,439.9,15630.0
2J,sample,Scytonemin,oxidized,440.9,8700.0
2J,sample,Scytonemin,reduced,440.9,21360.0
2J,sample,Scytonemin,total,440.9,15520.0
2J,sample,Scytonemin,oxidized,441.9,8749.0
2J,sample,Scytonemin,reduced,441.9,21150.0
2J,sample,Scytonemin,total,441.9,15430.0
2J,sample,Scytonemin,oxidized,442.9,8801.0
2J,sample,Scytonemin,reduced,442.9,20940.0
2J,sample,Scytonemin,total,442.9,15340.0
2J,sample,Scytonemin,oxidized,443.9,8796.0
2J,sample,Scytonemin,reduced,443.9,20700.0
2J,sample,Scytonemin,total,443.9,15210.0
2J,sample,Scytonemin,oxidized,444.9,8818.0
2J,sample,Scytonemin,reduced,444.9,20480.0
2J,sample,Scytonemin,total,444.9,15100.0
2J,sample,Scytonemin,oxidized,445.9,8823.0
2J,sample,Scytonemin,reduced,445.9,20270.0
2J,sample,Scytonemin,total,445.9,14990.0
2J,sample,Scytonemin,oxidized,446.9,8800.0
2J,sample,Scytonemin,reduced,446.9,20070.0
2J,sample,Scytonemin,total,446.9,14870.0
2J,sample,Scytonemin,oxidized,447.9,8743.0
2J,sample,Scytonemin,reduced,447.9,19840.0
2J,sample,Scytonemin,total,447.9,14720.0
2J,sample,Scytonemin,oxidized,448.9,8697.0
2J,sample,Scytonemin,reduced,448.9,19600.0
2J,sample,Scytonemin,total,448.9,14580.0
2J,sample,Scytonemin,oxidized,449.9,8602.0
2J,sample,Scytonemin,reduced,449.9,19370.0
2J,sample,Scytonemin,total,449.9,14400.0
2J,sample,Scytonemin,oxidized,450.9,8502.0
2J,sample,Scytonemin,reduced,450.9,19150.0
2J,sample,Scytonemin,total,450.9,14240.0
2J,sample,Scytonemin,oxidized,451.9,8391.0
2J,sample,Scytonemin,reduced,451.9,18890.0
2J,sample,Scytonemin,total,451.9,14050.0
2J,sample,Scytonemin,oxidized,452.9,8256.0
2J,sample,Scytonemin,reduced,452.9,18650.0
2J,sample,Scytonemin,total,452.9,13860.0
2J,sample,Scytonemin,oxidized,453.9,8125.0
2J,sample,Scytonemin,reduced,453.9,18410.0
2J,sample,Scytonemin,total,453.9,13670.0
2J,sample,Scytonemin,oxidized,454.9,7996.0
2J,sample,Scytonemin,reduced,454.9,18170.0
2J,sample,Scytonemin,total,454.9,13480.0
2J,sample,Scytonemin,oxidized,455.9,7908.0
2J,sample,Scytonemin,reduced,455.9,17960.0
2J,sample,Scytonemin,total,455.9,13330.0
2J,sample,Scytonemin,oxidized,456.9,7801.0
2J,sample,Scytonemin,reduced,456.9,17730.0
2J,sample,Scytonemin,total,456.9,13150.0
2J,sample,Scytonemin,oxidized,457.9,7695.0
2J,sample,Scytonemin,reduced,457.9,17480.0
2J,sample,Scytonemin,total,457.9,12980.0
2J,sample,Scytonemin,oxidized,458.9,7603.0
2J,sample,Scytonemin,reduced,458.9,17280.0
2J,sample,Scytonemin,total,458.9,12820.0
2J,sample,Scytonemin,oxidized,459.9,7526.0
2J,sample,Scytonemin,reduced,459.9,17050.0
2J,sample,Scytonemin,total,459.9,12660.0
2J,sample,Scytonemin,oxidized,460.9,7495.0
2J,sample,Scytonemin,reduced,460.9,16830.0
2J,sample,Scytonemin,total,460.9,12530.0
2J,sample,Scytonemin,oxidized,461.9,7462.0
2J,sample,Scytonemin,reduced,461.9,16640.0
2J,sample,Scytonemin,total,461.9,12410.0
2J,sample,Scytonemin,oxidized,462.9,7495.0
2J,sample,Scytonemin,reduced,462.9,16460.0
2J,sample,Scytonemin,total,462.9,12330.0
2J,sample,Scytonemin,oxidized,463.9,7545.0
2J,sample,Scytonemin,reduced,463.9,16310.0
2J,sample,Scytonemin,total,463.9,12270.0
2J,sample,Scytonemin,oxidized,464.9,7587.0
2J,sample,Scytonemin,reduced,464.9,16130.0
2J,sample,Scytonemin,total,464.9,12190.0
2J,sample,Scytonemin,oxidized,465.9,7611.0
2J,sample,Scytonemin,reduced,465.9,15970.0
2J,sample,Scytonemin,total,465.9,12110.0
2J,sample,Scytonemin,oxidized,466.9,7648.0
2J,sample,Scytonemin,reduced,466.9,15810.0
2J,sample,Scytonemin,total,466.9,12050.0
2J,sample,Scytonemin,oxidized,467.9,7712.0
2J,sample,Scytonemin,reduced,467.9,15650.0
2J,sample,Scytonemin,total,467.9,11990.0
2J,sample,Scytonemin,oxidized,468.9,7796.0
2J,sample,Scytonemin,reduced,468.9,15520.0
2J,sample,Scytonemin,total,468.9,11960.0
2J,sample,Scytonemin,oxidized,469.9,7805.0
2J,sample,Scytonemin,reduced,469.9,15350.0
2J,sample,Scytonemin,total,469.9,11870.0
2J,sample,Scytonemin,oxidized,470.9,7850.0
2J,sample,Scytonemin,reduced,470.9,15200.0
2J,sample,Scytonemin,total,470.9,11810.0
2J,sample,Scytonemin,oxidized,471.9,7872.0
2J,sample,Scytonemin,reduced,471.9,15040.0
2J,sample,Scytonemin,total,471.9,11740.0
2J,sample,Scytonemin,oxidized,472.9,7883.0
2J,sample,Scytonemin,reduced,472.9,14900.0
2J,sample,Scytonemin,total,472.9,11660.0
2J,sample,Scytonemin,oxidized,473.9,7843.0
2J,sample,Scytonemin,reduced,473.9,14750.0
2J,sample,Scytonemin,total,473.9,11570.0
2J,sample,Scytonemin,oxidized,474.9,7750.0
2J,sample,Scytonemin,reduced,474.9,14570.0
2J,sample,Scytonemin,total,474.9,11430.0
2J,sample,Scytonemin,oxidized,475.9,7729.0
2J,sample,Scytonemin,reduced,475.9,14430.0
2J,sample,Scytonemin,total,475.9,11340.0
2J,sample,Scytonemin,oxidized,476.9,7630.0
2J,sample,Scytonemin,reduced,476.9,14290.0
2J,sample,Scytonemin,total,476.9,11220.0
2J,sample,Scytonemin,oxidized,477.9,7506.0
2J,sample,Scytonemin,reduced,477.9,14100.0
2J,sample,Scytonemin,total,477.9,11060.0
2J,sample,Scytonemin,oxidized,478.9,7372.0
2J,sample,Scytonemin,reduced,478.9,13960.0
2J,sample,Scytonemin,total,478.9,10920.0
2J,sample,Scytonemin,oxidized,479.9,7234.0
2J,sample,Scytonemin,reduced,479.9,13810.0
2J,sample,Scytonemin,total,479.9,10780.0
2J,sample,Scytonemin,oxidized,480.9,7061.0
2J,sample,Scytonemin,reduced,480.9,13640.0
2J,sample,Scytonemin,total,480.9,10610.0
2J,sample,Scytonemin,oxidized,481.9,6810.0
2J,sample,Scytonemin,reduced,481.9,13430.0
2J,sample,Scytonemin,total,481.9,10380.0
2J,sample,Scytonemin,oxidized,482.9,6666.0
2J,sample,Scytonemin,reduced,482.9,13290.0
2J,sample,Scytonemin,total,482.9,10240.0
2J,sample,Scytonemin,oxidized,483.9,6442.0
2J,sample,Scytonemin,reduced,483.9,13120.0
2J,sample,Scytonemin,total,483.9,10050.0
2J,sample,Scytonemin,oxidized,484.9,6081.0
2J,sample,Scytonemin,reduced,484.9,12900.0
2J,sample,Scytonemin,total,484.9,9758.0
2J,sample,Scytonemin,oxidized,485.9,6348.0
2J,sample,Scytonemin,reduced,485.9,12910.0
2J,sample,Scytonemin,total,485.9,9888.0
2J,sample,Scytonemin,oxidized,486.9,6116.0
2J,sample,Scytonemin,reduced,486.9,12760.0
2J,sample,Scytonemin,total,486.9,9701.0
2J,sample,Scytonemin,oxidized,487.9,5787.0
2J,sample,Scytonemin,reduced,487.9,12550.0
2J,sample,Scytonemin,total,487.9,9438.0
2J,sample,Scytonemin,oxidized,488.9,5633.0
2J,sample,Scytonemin,reduced,488.9,12390.0
2J,sample,Scytonemin,total,488.9,9283.0
2J,sample,Scytonemin,oxidized,489.9,5549.0
2J,sample,Scytonemin,reduced,489.9,12290.0
2J,sample,Scytonemin,total,489.9,9186.0
2J,sample,Scytonemin,oxidized,490.9,5424.0
2J,sample,Scytonemin,reduced,490.9,12160.0
2J,sample,Scytonemin,total,490.9,9062.0
2J,sample,Scytonemin,oxidized,491.9,5262.0
2J,sample,Scytonemin,reduced,491.9,12020.0
2J,sample,Scytonemin,total,491.9,8907.0
2J,sample,Scytonemin,oxidized,492.9,5265.0
2J,sample,Scytonemin,reduced,492.9,11940.0
2J,sample,Scytonemin,total,492.9,8867.0
2J,sample,Scytonemin,oxidized,493.9,5207.0
2J,sample,Scytonemin,reduced,493.9,11860.0
2J,sample,Scytonemin,total,493.9,8799.0
2J,sample,Scytonemin,oxidized,494.9,5063.0
2J,sample,Scytonemin,reduced,494.9,11720.0
2J,sample,Scytonemin,total,494.9,8651.0
2J,sample,Scytonemin,oxidized,495.9,5008.0
2J,sample,Scytonemin,reduced,495.9,11590.0
2J,sample,Scytonemin,total,495.9,8555.0
2J,sample,Scytonemin,oxidized,496.9,4998.0
2J,sample,Scytonemin,reduced,496.9,11520.0
2J,sample,Scytonemin,total,496.9,8511.0
2J,sample,Scytonemin,oxidized,497.9,4938.0
2J,sample,Scytonemin,reduced,497.9,11400.0
2J,sample,Scytonemin,total,497.9,8421.0
2J,sample,Scytonemin,oxidized,498.9,4962.0
2J,sample,Scytonemin,reduced,498.9,11360.0
2J,sample,Scytonemin,total,498.9,8408.0
3A,sample,Scytonemin,oxidized,190.9,12060.0
3A,sample,Scytonemin,reduced,190.9,60000.0
3A,sample,Scytonemin,total,190.9,36780.0
3A,sample,Scytonemin,oxidized,191.9,12840.0
3A,sample,Scytonemin,reduced,191.9,59430.0
3A,sample,Scytonemin,total,191.9,36840.0
3A,sample,Scytonemin,oxidized,192.9,13470.0
3A,sample,Scytonemin,reduced,192.9,60760.0
3A,sample,Scytonemin,total,192.9,37890.0
